% DNS of turbulent channel flow at Re_b=10000 using SIMSON on Fritz, NHR@FAU.
% Domain size Lx=8*pi*H, Lz=3*pi*H
% grid size: 1440*161*864
% all quantities are reported in outer units, i.e., normalized by bulk velocity, Ub, and channel half-height, H.
% y, U, V, W, u'u', v'v', w'w', u'v', u'w', v'w', dU/dy
   6.3439328e-01	   9.9708892e-01	  -1.6122869e-20	   8.9320117e-05	   6.6001840e-03	   2.5528344e-03	   3.5310522e-03	   1.8272060e-03	  -7.3245130e-07	   1.4854730e-06	  -4.3240590e-01	
   6.4944805e-01	   9.9047824e-01	  -1.4948212e-20	   8.1152671e-05	   6.7665245e-03	   2.6012176e-03	   3.6156623e-03	   1.8703607e-03	   3.5776829e-08	   1.7141916e-06	  -4.4585445e-01	
   6.6425244e-01	   9.8377465e-01	  -4.2363353e-21	   7.6695134e-05	   6.9321208e-03	   2.6488790e-03	   3.7003940e-03	   1.9125336e-03	   3.3947206e-07	   1.8462291e-06	  -4.6009443e-01	
   6.7880075e-01	   9.7696732e-01	   1.0855200e-20	   7.3719251e-05	   7.0974057e-03	   2.6954035e-03	   3.7855599e-03	   1.9534915e-03	   1.3205263e-06	   1.9846994e-06	  -4.7595436e-01	
   6.9308736e-01	   9.7005061e-01	   2.3878770e-20	   7.7527654e-05	   7.2636392e-03	   2.7407982e-03	   3.8702469e-03	   1.9936701e-03	   2.5982279e-06	   1.9126431e-06	  -4.9247202e-01	
   7.0710678e-01	   9.6302655e-01	   3.7716100e-20	   8.9194485e-05	   7.4327531e-03	   2.7851281e-03	   3.9541092e-03	   2.0330672e-03	   3.5049618e-06	   1.4316749e-06	  -5.0980173e-01	
   7.2085360e-01	   9.5589162e-01	  -1.0535484e-20	   9.7944153e-05	   7.6039256e-03	   2.8283923e-03	   4.0385467e-03	   2.0716323e-03	   4.3078052e-06	   7.5048012e-07	  -5.2864809e-01	
   7.3432251e-01	   9.4863435e-01	  -1.6109721e-20	   1.0092860e-04	   7.7777757e-03	   2.8705840e-03	   4.1237034e-03	   2.1095738e-03	   5.2562086e-06	   1.6499765e-07	  -5.4925346e-01	
   7.4750833e-01	   9.4125169e-01	  -4.8083533e-20	   1.0346310e-04	   7.9539494e-03	   2.9115066e-03	   4.2102783e-03	   2.1469122e-03	   5.7065381e-06	  -2.7168653e-07	  -5.7077549e-01	
   7.6040597e-01	   9.3374566e-01	  -8.0430818e-21	   1.0535886e-04	   8.1315272e-03	   2.9508356e-03	   4.2980576e-03	   2.1833724e-03	   6.7089779e-06	  -3.9927961e-07	  -5.9342457e-01	
   7.7301045e-01	   9.2611836e-01	   1.5838044e-20	   1.0550318e-04	   8.3107991e-03	   2.9881598e-03	   4.3867884e-03	   2.2187348e-03	   7.9762188e-06	  -3.4182537e-07	  -6.1714375e-01	
   7.8531693e-01	   9.1836876e-01	   2.1315240e-20	   1.0684765e-04	   8.4935140e-03	   3.0232084e-03	   4.4758443e-03	   2.2526789e-03	   8.7140691e-06	  -2.7219845e-07	  -6.4281724e-01	
   7.9732065e-01	   9.1048406e-01	   3.7290403e-20	   1.1325493e-04	   8.6809135e-03	   3.0557830e-03	   4.5658516e-03	   2.2851199e-03	   7.7865057e-06	  -4.9660735e-07	  -6.7165441e-01	
   8.0901699e-01	   9.0244085e-01	   1.8305707e-20	   1.2084900e-04	   8.8771550e-03	   3.0854394e-03	   4.6579351e-03	   2.3162412e-03	   5.8380165e-06	  -9.4440549e-07	  -7.0443087e-01	
   8.2040144e-01	   8.9422162e-01	  -3.2903750e-20	   1.2822997e-04	   9.0865470e-03	   3.1115169e-03	   4.7509992e-03	   2.3464798e-03	   3.7918309e-06	  -1.6600004e-06	  -7.4004835e-01	
   8.3146961e-01	   8.8582326e-01	  -3.1286387e-20	   1.3492702e-04	   9.3139282e-03	   3.1328978e-03	   4.8439684e-03	   2.3756752e-03	   3.0853669e-06	  -2.5184638e-06	  -7.7824949e-01	
   8.4221723e-01	   8.7723549e-01	   2.0022215e-21	   1.3632648e-04	   9.5623391e-03	   3.1483539e-03	   4.9368636e-03	   2.4034714e-03	   3.9105210e-06	  -3.2226308e-06	  -8.2101769e-01	
   8.5264016e-01	   8.6842891e-01	  -6.4830182e-21	   1.2927274e-04	   9.8362000e-03	   3.1565346e-03	   5.0286541e-03	   2.4298194e-03	   6.2967760e-06	  -3.4502419e-06	  -8.7021209e-01	
   8.6273439e-01	   8.5936745e-01	  -4.5261860e-21	   1.1222609e-04	   1.0141887e-02	   3.1559918e-03	   5.1185062e-03	   2.4544665e-03	   9.9085112e-06	  -3.2072450e-06	  -9.2691321e-01	
   8.7249601e-01	   8.5000486e-01	   1.7763512e-20	   9.0867762e-05	   1.0487806e-02	   3.1448741e-03	   5.2057101e-03	   2.4770289e-03	   1.3210587e-05	  -2.9910790e-06	  -9.9352843e-01	
   8.8192126e-01	   8.4028370e-01	   1.4441833e-21	   6.8021220e-05	   1.0885490e-02	   3.1208049e-03	   5.2879344e-03	   2.4972157e-03	   1.5476081e-05	  -2.8590940e-06	  -1.0718927e+00	
   8.9100652e-01	   8.3013566e-01	  -1.3053772e-20	   4.6383630e-05	   1.1346275e-02	   3.0812975e-03	   5.3627013e-03	   2.5146847e-03	   1.6902192e-05	  -2.5483975e-06	  -1.1656626e+00	
   8.9974828e-01	   8.1946413e-01	  -3.3381479e-21	   2.9370155e-05	   1.1881127e-02	   3.0236820e-03	   5.4283054e-03	   2.5288451e-03	   1.7238482e-05	  -1.9916990e-06	  -1.2807604e+00	
   9.0814317e-01	   8.0813338e-01	   9.9102621e-21	   1.8436686e-05	   1.2501776e-02	   2.9451038e-03	   5.4823589e-03	   2.5388443e-03	   1.7459857e-05	  -1.4313244e-06	  -1.4253956e+00	
   9.1618796e-01	   7.9596084e-01	  -6.3956782e-21	   1.1050725e-05	   1.3222377e-02	   2.8427436e-03	   5.5214702e-03	   2.5436678e-03	   1.8272011e-05	  -1.0267132e-06	  -1.6097348e+00	
   9.2387953e-01	   7.8271203e-01	   8.6728986e-21	   6.6152809e-06	   1.4055461e-02	   2.7141445e-03	   5.5426539e-03	   2.5420564e-03	   1.9365728e-05	  -7.2023088e-07	  -1.8474243e+00	
   9.3121493e-01	   7.6808308e-01	   1.1109523e-20	   5.4149901e-06	   1.5011293e-02	   2.5575992e-03	   5.5413314e-03	   2.5322672e-03	   2.0601924e-05	  -4.7739826e-07	  -2.1577208e+00	
   9.3819134e-01	   7.5168201e-01	   1.3780337e-20	   7.0328195e-06	   1.6093760e-02	   2.3723379e-03	   5.5116830e-03	   2.5118388e-03	   2.1765424e-05	  -2.4904137e-07	  -2.5667054e+00	
   9.4480605e-01	   7.3301227e-01	  -5.2440763e-21	   1.3661939e-05	   1.7293491e-02	   2.1589918e-03	   5.4474914e-03	   2.4772822e-03	   2.2649347e-05	  -1.6329327e-09	  -3.1086952e+00	
   9.5105652e-01	   7.1145920e-01	   9.1416288e-21	   2.6521858e-05	   1.8580001e-02	   1.9203075e-03	   5.3408871e-03	   2.4238933e-03	   2.3223722e-05	   2.4519152e-07	  -3.8290575e+00	
   9.5694034e-01	   6.8627075e-01	   4.4472412e-21	   4.3429190e-05	   1.9890717e-02	   1.6615812e-03	   5.1825557e-03	   2.3456087e-03	   2.3487832e-05	   4.2908932e-07	  -4.7887771e+00	
   9.6245524e-01	   6.5654389e-01	  -8.0389408e-21	   6.0405564e-05	   2.1117245e-02	   1.3909434e-03	   4.9635275e-03	   2.2345626e-03	   2.3001166e-05	   5.2235245e-07	  -6.0664805e+00	
   9.6759909e-01	   6.2124492e-01	  -1.4135799e-21	   7.3141607e-05	   2.2091959e-02	   1.1191785e-03	   4.6768194e-03	   2.0813831e-03	   2.1345927e-05	   5.1793455e-07	  -7.7552375e+00	
   9.7236992e-01	   5.7929903e-01	  -2.4348468e-21	   7.8808316e-05	   2.2577457e-02	   8.5894322e-04	   4.3195647e-03	   1.8766088e-03	   1.8819311e-05	   4.5536121e-07	  -9.9484861e+00	
   9.7676588e-01	   5.2980515e-01	   3.1704328e-21	   7.7475125e-05	   2.2274511e-02	   6.2306192e-04	   3.8956223e-03	   1.6145076e-03	   1.5928416e-05	   3.7150216e-07	  -1.2702565e+01	
   9.8078528e-01	   4.7243140e-01	   9.5181465e-22	   7.0617675e-05	   2.0877598e-02	   4.2229235e-04	   3.4161016e-03	   1.2997942e-03	   1.2946848e-05	   2.6630844e-07	  -1.5970279e+01	
   9.8442657e-01	   4.0794800e-01	   1.0042695e-21	   6.0093465e-05	   1.8209236e-02	   2.6332161e-04	   2.8959628e-03	   9.5483911e-04	   9.9909648e-06	   1.4914732e-07	  -1.9528494e+01	
   9.8768834e-01	   3.3865288e-01	   2.3072861e-21	   4.7957268e-05	   1.4419214e-02	   1.4775220e-04	   2.3494216e-03	   6.2069801e-04	   7.0813610e-06	   5.6695919e-08	  -2.2967014e+01	
   9.9056934e-01	   2.6828433e-01	  -1.4346229e-21	   3.6261841e-05	   1.0103065e-02	   7.2223991e-05	   1.7913541e-03	   3.4465428e-04	   4.4223212e-06	   7.2869099e-09	  -2.5813129e+01	
   9.9306846e-01	   2.0120334e-01	   8.1823664e-23	   2.6133038e-05	   6.1201954e-03	   2.9331357e-05	   1.2472799e-03	   1.5718572e-04	   2.3762074e-06	  -6.5214537e-09	  -2.7762073e+01	
   9.9518473e-01	   1.4121582e-01	   5.6670789e-23	   1.7881100e-05	   3.1391301e-03	   9.2229391e-06	   7.6072377e-04	   5.6303309e-05	   1.0928859e-06	  -5.0611867e-09	  -2.8833745e+01	
   9.9691733e-01	   9.0806054e-02	  -4.0416164e-23	   1.1350295e-05	   1.3214395e-03	   2.0087329e-06	   3.8239580e-04	   1.4891654e-05	   4.2714112e-07	  -1.7485632e-09	  -2.9299265e+01	
   9.9826561e-01	   5.1177349e-02	   1.5080614e-23	   6.3643779e-06	   4.2330179e-04	   2.4845258e-07	   1.4299880e-04	   2.5848041e-06	   1.3185015e-07	  -3.3422560e-10	  -2.9462287e+01	
   9.9922904e-01	   2.2764634e-02	   9.7168573e-24	   2.8257343e-06	   8.4286691e-05	   1.1324634e-08	   3.1976755e-05	   2.1932684e-07	   2.5824815e-08	  -3.3781497e-11	  -2.9514455e+01	
   9.9980724e-01	   5.6934578e-03	   3.1852698e-25	   7.0638346e-07	   5.2989344e-06	   4.8626329e-11	   2.1577546e-06	   3.3399932e-09	   1.6152451e-09	  -5.7200191e-13	  -2.9533711e+01	
   1.0000000e+00	   2.3271703e-33	  -4.4217416e-36	   1.2645824e-36	   1.1763054e-30	   1.2481020e-33	   1.7968646e-31	   9.3546643e-36	   1.7791035e-33	  -5.0192193e-36	  -2.9539441e+01	
